batch_id,inventory_date,product_name,brand,unit,packaging_type,sales_channel,production_date,expiration_date,quantity_received,quantity_sold,quantity_in_stock,expected_stock,stock_discrepancy,minimum_stock_threshold,reorder_quantity,days_until_expiration,stock_status,expiration_status
BAT-002476,2021-03-12,Curd,Mother Dairy,kilograms,Refrigerated,Wholesale,2021-01-18,2021-01-23,219.46,143,76,76.46,-0.46,44.73,134.83,-48,Sufficient,Expired
BAT-002477,2022-01-05,Curd,Mother Dairy,kilograms,Refrigerated,Wholesale,2021-12-18,2021-12-24,294.23,35,259,259.23,-0.23,68.99,117.13,-12,Sufficient,Expired
BAT-002478,2019-09-12,Curd,Amul,kilograms,Refrigerated,Retail,2019-08-16,2019-08-21,963.06,15,948,948.06,-0.06,76.59,70.13,-22,Sufficient,Expired
BAT-002479,2022-10-25,Curd,Raj,kilograms,Refrigerated,Wholesale,2022-10-19,2022-10-25,695.49,239,456,456.49,-0.49,35.99,196.75,0,Sufficient,Urgent
BAT-002480,2021-04-14,Curd,Mother Dairy,kilograms,Refrigerated,Wholesale,2021-04-03,2021-04-09,777.23,379,398,398.23,-0.23,10.52,103.34,-5,Sufficient,Expired
BAT-002481,2021-12-28,Curd,Amul,kilograms,Refrigerated,Online,2021-11-09,2021-11-15,422.15,325,97,97.15,-0.15,75.75,54.03,-43,Sufficient,Expired
BAT-002483,2021-01-22,Curd,Sudha,kilograms,Refrigerated,Online,2020-12-19,2020-12-25,423.01,145,278,278.01,-0.01,45.85,154.67,-28,Sufficient,Expired
BAT-002484,2021-02-06,Curd,Sudha,kilograms,Refrigerated,Wholesale,2021-01-20,2021-01-26,562.0,526,36,36.0,0.0,39.48,63.82,-11,Low Stock,Expired
BAT-002485,2020-03-07,Curd,Amul,kilograms,Refrigerated,Retail,2020-02-09,2020-02-16,983.13,53,930,930.13,-0.13,14.82,125.72,-20,Sufficient,Expired
BAT-002487,2019-10-14,Curd,Mother Dairy,kilograms,Refrigerated,Retail,2019-08-21,2019-08-28,766.18,196,570,570.18,-0.18,53.95,62.94,-47,Sufficient,Expired
BAT-002490,2022-02-15,Curd,Mother Dairy,kilograms,Refrigerated,Wholesale,2022-02-06,2022-02-13,504.07,451,53,53.07,-0.07,64.07,37.54,-2,Low Stock,Expired
BAT-002491,2019-04-12,Curd,Mother Dairy,kilograms,Refrigerated,Retail,2019-03-17,2019-03-24,330.01,57,273,273.01,-0.01,89.41,80.31,-19,Sufficient,Expired
BAT-002492,2020-10-12,Curd,Raj,kilograms,Refrigerated,Online,2020-09-06,2020-09-13,364.27,23,341,341.27,-0.27,88.82,123.34,-29,Sufficient,Expired
BAT-002493,2020-12-27,Curd,Sudha,kilograms,Refrigerated,Online,2020-11-23,2020-11-29,274.27,61,213,213.27,-0.27,64.77,81.69,-28,Sufficient,Expired
BAT-002495,2020-01-03,Curd,Raj,kilograms,Refrigerated,Retail,2019-11-29,2019-12-05,678.33,7,671,671.33,-0.33,43.64,158.24,-29,Sufficient,Expired
BAT-002496,2020-01-07,Curd,Mother Dairy,kilograms,Refrigerated,Wholesale,2019-12-04,2019-12-11,846.35,549,297,297.35,-0.35,95.27,81.62,-27,Sufficient,Expired
BAT-002499,2022-03-19,Curd,Sudha,kilograms,Refrigerated,Retail,2022-02-21,2022-02-28,91.24,57,34,34.24,-0.24,80.08,155.85,-19,Low Stock,Expired
BAT-002504,2021-02-16,Curd,Mother Dairy,kilograms,Refrigerated,Retail,2021-01-08,2021-01-15,871.45,522,349,349.45,-0.45,86.32,104.32,-32,Sufficient,Expired
BAT-002505,2020-02-11,Curd,Raj,kilograms,Refrigerated,Online,2020-01-09,2020-01-16,721.28,624,97,97.28,-0.28,91.6,38.4,-26,Sufficient,Expired
BAT-002507,2019-09-12,Curd,Amul,kilograms,Refrigerated,Retail,2019-08-17,2019-08-23,251.4,205,46,46.4,-0.4,20.28,77.11,-20,Sufficient,Expired
BAT-002508,2019-02-13,Curd,Sudha,kilograms,Refrigerated,Retail,2019-01-23,2019-01-29,893.14,55,838,838.14,-0.14,24.64,119.94,-15,Sufficient,Expired
BAT-002511,2020-07-27,Curd,Amul,kilograms,Refrigerated,Retail,2020-06-20,2020-06-27,748.24,558,190,190.24,-0.24,58.61,140.78,-30,Sufficient,Expired
BAT-002512,2022-05-24,Curd,Mother Dairy,kilograms,Refrigerated,Retail,2022-05-07,2022-05-13,571.18,445,126,126.18,-0.18,91.32,150.3,-11,Sufficient,Expired
BAT-002513,2022-12-14,Curd,Raj,kilograms,Refrigerated,Retail,2022-11-07,2022-11-14,79.05,35,44,44.05,-0.05,70.36,123.72,-30,Low Stock,Expired
BAT-002514,2021-12-22,Curd,Amul,kilograms,Refrigerated,Wholesale,2021-11-19,2021-11-25,419.11,359,60,60.11,-0.11,83.91,192.98,-27,Low Stock,Expired
BAT-002516,2020-04-17,Curd,Amul,kilograms,Refrigerated,Online,2020-03-19,2020-03-26,73.34,58,15,15.34,-0.34,56.5,29.46,-22,Low Stock,Expired
BAT-002517,2019-02-10,Curd,Sudha,kilograms,Refrigerated,Online,2018-12-30,2019-01-04,132.19,18,114,114.19,-0.19,54.22,26.77,-37,Sufficient,Expired
BAT-002519,2020-11-09,Curd,Raj,kilograms,Refrigerated,Retail,2020-10-05,2020-10-10,790.5,211,579,579.5,-0.5,92.18,128.7,-30,Sufficient,Expired
BAT-002523,2022-03-12,Curd,Amul,kilograms,Refrigerated,Wholesale,2022-02-28,2022-03-06,107.48,29,78,78.48,-0.48,87.42,196.17,-6,Low Stock,Expired
BAT-002524,2022-11-16,Curd,Amul,kilograms,Refrigerated,Wholesale,2022-09-25,2022-09-30,580.35,96,484,484.35,-0.35,10.1,188.64,-47,Sufficient,Expired
BAT-002525,2022-01-03,Curd,Amul,kilograms,Refrigerated,Retail,2021-11-29,2021-12-04,894.4,501,393,393.4,-0.4,89.4,152.72,-30,Sufficient,Expired
BAT-002526,2019-09-01,Curd,Sudha,kilograms,Refrigerated,Online,2019-08-26,2019-08-31,213.49,185,28,28.49,-0.49,53.0,55.99,-1,Low Stock,Expired
BAT-002528,2021-12-27,Curd,Amul,kilograms,Refrigerated,Wholesale,2021-11-13,2021-11-18,313.13,210,103,103.13,-0.13,66.82,52.29,-39,Sufficient,Expired
BAT-002529,2020-02-12,Curd,Amul,kilograms,Refrigerated,Wholesale,2020-01-05,2020-01-11,81.26,66,15,15.26,-0.26,77.73,66.62,-32,Low Stock,Expired
BAT-002530,2021-03-03,Curd,Raj,kilograms,Refrigerated,Retail,2021-02-11,2021-02-17,920.39,571,349,349.39,-0.39,79.73,155.02,-14,Sufficient,Expired
BAT-002531,2021-07-28,Curd,Raj,kilograms,Refrigerated,Wholesale,2021-06-12,2021-06-18,196.38,128,68,68.38,-0.38,41.57,101.85,-40,Sufficient,Expired
BAT-002532,2022-08-27,Curd,Raj,kilograms,Refrigerated,Online,2022-08-17,2022-08-22,694.07,383,311,311.07,-0.07,96.18,196.39,-5,Sufficient,Expired
BAT-002533,2022-06-19,Curd,Mother Dairy,kilograms,Refrigerated,Wholesale,2022-04-29,2022-05-06,590.08,223,367,367.08,-0.08,81.27,99.76,-44,Sufficient,Expired
BAT-002534,2019-07-14,Curd,Raj,kilograms,Refrigerated,Wholesale,2019-06-06,2019-06-13,790.38,152,638,638.38,-0.38,52.43,28.36,-31,Sufficient,Expired
BAT-002538,2019-10-15,Curd,Sudha,kilograms,Refrigerated,Online,2019-08-24,2019-08-30,925.44,154,771,771.44,-0.44,15.25,96.47,-46,Sufficient,Expired
BAT-002541,2022-06-21,Curd,Mother Dairy,kilograms,Refrigerated,Wholesale,2022-06-19,2022-06-25,558.38,73,485,485.38,-0.38,70.99,59.86,4,Sufficient,Expiring Soon
BAT-002542,2022-05-21,Curd,Sudha,kilograms,Refrigerated,Online,2022-03-30,2022-04-06,338.33,25,313,313.33,-0.33,43.03,69.27,-45,Sufficient,Expired
BAT-002544,2019-08-12,Curd,Amul,kilograms,Refrigerated,Online,2019-06-15,2019-06-21,871.22,558,313,313.22,-0.22,74.96,37.53,-52,Sufficient,Expired
BAT-002545,2020-07-12,Curd,Raj,kilograms,Refrigerated,Wholesale,2020-06-24,2020-07-01,915.0,259,656,656.0,0.0,23.03,83.28,-11,Sufficient,Expired
BAT-002546,2021-12-23,Curd,Sudha,kilograms,Refrigerated,Online,2021-11-06,2021-11-13,915.33,915,0,0.33,-0.33,33.02,144.68,-40,Low Stock,Expired
BAT-002549,2020-10-16,Curd,Raj,kilograms,Refrigerated,Retail,2020-09-05,2020-09-11,449.13,276,173,173.13,-0.13,10.17,66.99,-35,Sufficient,Expired
BAT-002554,2022-12-14,Curd,Sudha,kilograms,Refrigerated,Wholesale,2022-12-12,2022-12-19,747.34,709,38,38.34,-0.34,17.46,167.21,5,Sufficient,Expiring Soon
BAT-002555,2022-11-14,Curd,Raj,kilograms,Refrigerated,Retail,2022-10-29,2022-11-04,985.05,864,121,121.05,-0.05,97.78,80.25,-10,Sufficient,Expired
BAT-002556,2022-06-18,Curd,Raj,kilograms,Refrigerated,Online,2022-05-30,2022-06-05,995.31,339,656,656.31,-0.31,20.75,184.22,-13,Sufficient,Expired
BAT-002557,2019-02-15,Curd,Sudha,kilograms,Refrigerated,Wholesale,2019-02-05,2019-02-12,902.4,246,656,656.4,-0.4,98.04,58.85,-3,Sufficient,Expired
BAT-002558,2021-09-08,Curd,Mother Dairy,kilograms,Refrigerated,Online,2021-08-13,2021-08-18,547.43,374,173,173.43,-0.43,89.32,67.04,-21,Sufficient,Expired
BAT-002561,2020-06-06,Curd,Sudha,kilograms,Refrigerated,Retail,2020-05-11,2020-05-18,974.02,243,731,731.02,-0.02,50.44,183.89,-19,Sufficient,Expired
BAT-002562,2019-08-06,Curd,Raj,kilograms,Refrigerated,Retail,2019-06-20,2019-06-27,858.4,835,23,23.4,-0.4,72.97,103.73,-40,Low Stock,Expired
BAT-002563,2022-12-12,Curd,Mother Dairy,kilograms,Refrigerated,Retail,2022-12-03,2022-12-10,9.25,1,8,8.25,-0.25,65.25,43.26,-2,Low Stock,Expired
BAT-002566,2019-06-28,Curd,Mother Dairy,kilograms,Refrigerated,Online,2019-06-27,2019-07-03,803.05,704,99,99.05,-0.05,93.71,173.49,5,Sufficient,Expiring Soon
BAT-002567,2020-03-10,Curd,Mother Dairy,kilograms,Refrigerated,Retail,2020-01-12,2020-01-19,607.17,574,33,33.17,-0.17,53.21,51.29,-51,Low Stock,Expired
BAT-002572,2022-03-11,Curd,Raj,kilograms,Refrigerated,Online,2022-02-20,2022-02-26,876.38,102,774,774.38,-0.38,57.0,116.14,-13,Sufficient,Expired
BAT-002575,2021-11-16,Curd,Amul,kilograms,Refrigerated,Online,2021-11-07,2021-11-12,136.21,102,34,34.21,-0.21,73.1,27.39,-4,Low Stock,Expired
BAT-002576,2021-11-01,Curd,Raj,kilograms,Refrigerated,Retail,2021-10-07,2021-10-14,505.01,400,105,105.01,-0.01,75.64,128.79,-18,Sufficient,Expired
BAT-002578,2021-12-28,Curd,Amul,kilograms,Refrigerated,Online,2021-12-10,2021-12-16,903.38,752,151,151.38,-0.38,70.51,30.92,-12,Sufficient,Expired
BAT-002581,2019-08-26,Curd,Raj,kilograms,Refrigerated,Online,2019-07-10,2019-07-16,658.42,372,286,286.42,-0.42,68.81,116.33,-41,Sufficient,Expired
BAT-002585,2020-11-15,Curd,Sudha,kilograms,Refrigerated,Retail,2020-10-02,2020-10-07,708.21,205,503,503.21,-0.21,50.53,84.19,-39,Sufficient,Expired
BAT-002586,2022-09-05,Curd,Raj,kilograms,Refrigerated,Online,2022-07-18,2022-07-23,391.13,57,334,334.13,-0.13,41.8,161.01,-44,Sufficient,Expired
BAT-002589,2020-09-17,Curd,Mother Dairy,kilograms,Refrigerated,Wholesale,2020-09-10,2020-09-17,548.38,60,488,488.38,-0.38,69.54,146.17,0,Sufficient,Urgent
BAT-002591,2019-12-07,Curd,Sudha,kilograms,Refrigerated,Retail,2019-11-18,2019-11-25,763.11,311,452,452.11,-0.11,48.64,187.48,-12,Sufficient,Expired
BAT-002594,2019-09-02,Curd,Mother Dairy,kilograms,Refrigerated,Online,2019-08-15,2019-08-21,350.35,31,319,319.35,-0.35,72.22,163.04,-12,Sufficient,Expired
BAT-002595,2019-05-13,Curd,Sudha,kilograms,Refrigerated,Retail,2019-04-05,2019-04-12,651.08,430,221,221.08,-0.08,72.04,155.81,-31,Sufficient,Expired
BAT-002596,2022-10-08,Curd,Mother Dairy,kilograms,Refrigerated,Online,2022-08-31,2022-09-05,554.47,188,366,366.47,-0.47,18.49,79.04,-33,Sufficient,Expired
BAT-002600,2022-10-25,Curd,Raj,kilograms,Refrigerated,Wholesale,2022-10-02,2022-10-09,3.1,2,1,1.1,-0.1,58.25,160.84,-16,Low Stock,Expired
BAT-002601,2020-10-14,Lassi,Sudha,liters,Refrigerated,Online,2020-08-22,2020-09-05,653.04,345,308,308.04,-0.04,26.65,24.68,-39,Sufficient,Expired
BAT-002607,2019-08-15,Lassi,Amul,liters,Refrigerated,Retail,2019-07-04,2019-07-20,681.45,552,129,129.45,-0.45,64.85,86.46,-26,Sufficient,Expired
BAT-002608,2021-05-26,Lassi,Amul,liters,Refrigerated,Retail,2021-05-14,2021-05-26,707.2,145,562,562.2,-0.2,65.74,122.35,0,Sufficient,Urgent
BAT-002609,2020-09-10,Lassi,Raj,liters,Refrigerated,Online,2020-07-22,2020-08-05,398.09,304,94,94.09,-0.09,89.77,81.83,-36,Sufficient,Expired
BAT-002610,2020-05-06,Lassi,Sudha,liters,Refrigerated,Retail,2020-04-07,2020-04-19,331.3,135,196,196.3,-0.3,82.87,190.42,-17,Sufficient,Expired
BAT-002611,2020-02-27,Lassi,Amul,liters,Refrigerated,Retail,2020-01-08,2020-01-24,648.13,597,51,51.13,-0.13,84.53,83.17,-34,Low Stock,Expired
BAT-002612,2019-11-18,Lassi,Amul,liters,Refrigerated,Wholesale,2019-09-25,2019-10-08,333.33,127,206,206.33,-0.33,82.77,106.76,-41,Sufficient,Expired
BAT-002614,2022-05-18,Lassi,Mother Dairy,liters,Refrigerated,Online,2022-04-28,2022-05-11,678.13,526,152,152.13,-0.13,54.19,56.09,-7,Sufficient,Expired
BAT-002617,2022-10-20,Lassi,Amul,liters,Refrigerated,Wholesale,2022-10-12,2022-10-28,973.01,286,687,687.01,-0.01,92.96,155.11,8,Sufficient,Safe
BAT-002618,2022-01-12,Lassi,Mother Dairy,liters,Refrigerated,Retail,2021-12-11,2021-12-24,569.49,204,365,365.49,-0.49,33.86,89.13,-19,Sufficient,Expired
BAT-002621,2019-06-28,Lassi,Raj,liters,Refrigerated,Retail,2019-06-15,2019-06-28,368.47,36,332,332.47,-0.47,65.83,114.41,0,Sufficient,Urgent
BAT-002622,2019-02-26,Lassi,Mother Dairy,liters,Refrigerated,Wholesale,2019-01-02,2019-01-16,59.17,45,14,14.17,-0.17,28.94,168.87,-41,Low Stock,Expired
BAT-002623,2020-04-25,Lassi,Amul,liters,Refrigerated,Retail,2020-04-07,2020-04-22,698.34,488,210,210.34,-0.34,21.16,140.38,-3,Sufficient,Expired
BAT-002626,2020-09-28,Lassi,Mother Dairy,liters,Refrigerated,Online,2020-09-23,2020-10-08,822.04,258,564,564.04,-0.04,69.75,186.54,10,Sufficient,Safe
BAT-002631,2020-03-27,Lassi,Sudha,liters,Refrigerated,Online,2020-02-23,2020-03-11,721.45,651,70,70.45,-0.45,23.03,20.45,-16,Sufficient,Expired
BAT-002635,2022-10-02,Lassi,Mother Dairy,liters,Refrigerated,Retail,2022-09-07,2022-09-23,642.22,73,569,569.22,-0.22,20.8,37.93,-9,Sufficient,Expired
BAT-002636,2022-08-14,Lassi,Mother Dairy,liters,Refrigerated,Wholesale,2022-07-08,2022-07-23,797.2,465,332,332.2,-0.2,54.86,154.13,-22,Sufficient,Expired
BAT-002639,2022-06-03,Lassi,Mother Dairy,liters,Refrigerated,Retail,2022-04-05,2022-04-19,302.38,105,197,197.38,-0.38,57.75,147.6,-45,Sufficient,Expired
BAT-002640,2019-01-07,Lassi,Amul,liters,Refrigerated,Wholesale,2018-12-13,2018-12-27,89.39,2,87,87.39,-0.39,11.95,178.18,-11,Sufficient,Expired
BAT-002643,2021-08-24,Lassi,Mother Dairy,liters,Refrigerated,Retail,2021-06-29,2021-07-15,294.03,285,9,9.03,-0.03,85.86,121.93,-40,Low Stock,Expired
BAT-002646,2019-12-21,Lassi,Sudha,liters,Refrigerated,Wholesale,2019-11-25,2019-12-13,553.37,467,86,86.37,-0.37,63.05,20.34,-8,Sufficient,Expired
BAT-002647,2019-05-27,Lassi,Raj,liters,Refrigerated,Wholesale,2019-04-15,2019-04-27,470.14,201,269,269.14,-0.14,11.87,74.41,-30,Sufficient,Expired
BAT-002652,2019-01-15,Lassi,Mother Dairy,liters,Refrigerated,Retail,2018-12-25,2019-01-10,65.25,8,57,57.25,-0.25,25.84,87.56,-5,Sufficient,Expired
BAT-002653,2019-11-14,Lassi,Amul,liters,Refrigerated,Retail,2019-11-06,2019-11-18,677.17,367,310,310.17,-0.17,91.29,97.18,4,Sufficient,Expiring Soon
BAT-002655,2020-06-18,Lassi,Amul,liters,Refrigerated,Online,2020-05-24,2020-06-08,732.5,153,579,579.5,-0.5,54.51,174.76,-10,Sufficient,Expired
BAT-002656,2021-04-10,Lassi,Amul,liters,Refrigerated,Retail,2021-03-09,2021-03-26,907.28,8,899,899.28,-0.28,24.79,153.76,-15,Sufficient,Expired
BAT-002657,2020-11-08,Lassi,Mother Dairy,liters,Refrigerated,Retail,2020-09-10,2020-09-28,627.47,387,240,240.47,-0.47,11.22,169.87,-41,Sufficient,Expired
BAT-002660,2022-08-08,Lassi,Raj,liters,Refrigerated,Wholesale,2022-08-02,2022-08-16,668.2,315,353,353.2,-0.2,54.0,83.47,8,Sufficient,Safe
BAT-002662,2021-03-15,Lassi,Mother Dairy,liters,Refrigerated,Online,2021-03-02,2021-03-19,687.22,301,386,386.22,-0.22,35.59,50.22,4,Sufficient,Expiring Soon
BAT-002664,2021-08-10,Lassi,Raj,liters,Refrigerated,Wholesale,2021-07-15,2021-07-27,981.38,960,21,21.38,-0.38,97.15,107.74,-14,Low Stock,Expired
BAT-002667,2022-04-04,Lassi,Raj,liters,Refrigerated,Wholesale,2022-02-12,2022-02-25,861.33,794,67,67.33,-0.33,94.12,119.51,-38,Low Stock,Expired
BAT-002669,2021-02-13,Lassi,Amul,liters,Refrigerated,Online,2021-01-02,2021-01-15,64.22,46,18,18.22,-0.22,75.91,21.43,-29,Low Stock,Expired
BAT-002673,2022-07-23,Lassi,Sudha,liters,Refrigerated,Online,2022-05-26,2022-06-12,487.46,414,73,73.46,-0.46,42.39,149.78,-41,Sufficient,Expired
BAT-002675,2019-09-12,Lassi,Raj,liters,Refrigerated,Retail,2019-07-14,2019-07-29,814.38,481,333,333.38,-0.38,65.01,53.95,-45,Sufficient,Expired
BAT-002677,2020-10-25,Lassi,Raj,liters,Refrigerated,Online,2020-09-28,2020-10-15,594.21,136,458,458.21,-0.21,69.8,28.27,-10,Sufficient,Expired
BAT-002678,2020-08-16,Lassi,Amul,liters,Refrigerated,Online,2020-06-21,2020-07-09,665.07,44,621,621.07,-0.07,12.82,108.62,-38,Sufficient,Expired
BAT-002680,2019-11-21,Lassi,Mother Dairy,liters,Refrigerated,Wholesale,2019-10-20,2019-11-04,757.12,177,580,580.12,-0.12,19.44,74.84,-17,Sufficient,Expired
BAT-002683,2022-10-18,Lassi,Raj,liters,Refrigerated,Retail,2022-09-23,2022-10-11,763.48,565,198,198.48,-0.48,46.62,63.38,-7,Sufficient,Expired
BAT-002686,2021-09-12,Lassi,Amul,liters,Refrigerated,Wholesale,2021-09-04,2021-09-17,457.09,66,391,391.09,-0.09,64.01,187.46,5,Sufficient,Expiring Soon
BAT-002688,2020-05-28,Lassi,Mother Dairy,liters,Refrigerated,Retail,2020-05-14,2020-05-28,809.49,422,387,387.49,-0.49,79.76,20.23,0,Sufficient,Urgent
BAT-002689,2019-02-21,Lassi,Sudha,liters,Refrigerated,Online,2019-02-13,2019-02-25,211.13,46,165,165.13,-0.13,69.54,147.24,4,Sufficient,Expiring Soon
BAT-002692,2022-12-01,Lassi,Mother Dairy,liters,Refrigerated,Retail,2022-10-27,2022-11-11,887.2,290,597,597.2,-0.2,40.06,143.24,-20,Sufficient,Expired
BAT-002695,2019-05-02,Lassi,Raj,liters,Refrigerated,Online,2019-03-04,2019-03-20,489.0,240,249,249.0,0.0,61.85,187.32,-43,Sufficient,Expired
BAT-002699,2021-12-02,Lassi,Raj,liters,Refrigerated,Online,2021-10-23,2021-11-04,639.12,318,321,321.12,-0.12,89.53,126.54,-28,Sufficient,Expired
BAT-002702,2020-07-23,Lassi,Mother Dairy,liters,Refrigerated,Retail,2020-07-18,2020-07-31,439.44,120,319,319.44,-0.44,64.77,153.54,8,Sufficient,Safe
BAT-002707,2022-04-13,Lassi,Raj,liters,Refrigerated,Wholesale,2022-03-11,2022-03-27,178.25,123,55,55.25,-0.25,99.1,81.06,-17,Low Stock,Expired
BAT-002709,2019-11-15,Lassi,Amul,liters,Refrigerated,Wholesale,2019-09-27,2019-10-13,235.01,142,93,93.01,-0.01,91.74,183.92,-33,Sufficient,Expired
BAT-002710,2020-09-09,Lassi,Mother Dairy,liters,Refrigerated,Wholesale,2020-08-11,2020-08-25,259.16,129,130,130.16,-0.16,50.96,93.39,-15,Sufficient,Expired
BAT-002711,2020-08-21,Lassi,Mother Dairy,liters,Refrigerated,Online,2020-07-20,2020-08-06,16.25,2,14,14.25,-0.25,53.03,185.17,-15,Low Stock,Expired
BAT-002714,2021-02-25,Lassi,Sudha,liters,Refrigerated,Online,2021-02-19,2021-03-03,579.35,356,223,223.35,-0.35,10.83,164.76,6,Sufficient,Expiring Soon
BAT-002715,2019-09-11,Lassi,Amul,liters,Refrigerated,Retail,2019-08-29,2019-09-15,593.01,472,121,121.01,-0.01,93.95,109.77,4,Sufficient,Expiring Soon
BAT-002717,2020-09-04,Lassi,Mother Dairy,liters,Refrigerated,Online,2020-08-18,2020-09-01,799.33,590,209,209.33,-0.33,17.69,70.23,-3,Sufficient,Expired
BAT-002719,2019-11-27,Lassi,Raj,liters,Refrigerated,Wholesale,2019-11-06,2019-11-19,282.29,174,108,108.29,-0.29,57.17,184.66,-8,Sufficient,Expired
BAT-002721,2021-04-11,Lassi,Sudha,liters,Refrigerated,Wholesale,2021-03-28,2021-04-14,742.42,309,433,433.42,-0.42,91.88,44.77,3,Sufficient,Urgent
BAT-002724,2019-01-01,Lassi,Amul,liters,Refrigerated,Online,2018-12-31,2019-01-13,963.16,429,534,534.16,-0.16,73.75,150.18,12,Sufficient,Safe
BAT-002725,2020-09-05,Lassi,Mother Dairy,liters,Refrigerated,Online,2020-07-11,2020-07-26,198.42,86,112,112.42,-0.42,58.18,160.85,-41,Sufficient,Expired
BAT-002726,2019-06-23,Lassi,Mother Dairy,liters,Refrigerated,Wholesale,2019-05-18,2019-06-05,136.03,25,111,111.03,-0.03,56.0,112.48,-18,Sufficient,Expired
BAT-002731,2019-11-14,Lassi,Mother Dairy,liters,Refrigerated,Online,2019-10-27,2019-11-14,659.08,527,132,132.08,-0.08,73.59,126.08,0,Sufficient,Urgent
BAT-002735,2022-08-15,Lassi,Mother Dairy,liters,Refrigerated,Wholesale,2022-08-09,2022-08-25,9.02,2,7,7.02,-0.02,17.94,26.95,10,Low Stock,Safe
BAT-002736,2019-12-14,Lassi,Mother Dairy,liters,Refrigerated,Retail,2019-10-28,2019-11-12,33.31,1,32,32.31,-0.31,53.67,123.79,-32,Low Stock,Expired
BAT-002739,2021-02-13,Lassi,Sudha,liters,Refrigerated,Online,2020-12-28,2021-01-15,374.06,319,55,55.06,-0.06,28.47,101.35,-29,Sufficient,Expired
BAT-002748,2020-04-24,Lassi,Raj,liters,Refrigerated,Retail,2020-03-10,2020-03-26,711.01,132,579,579.01,-0.01,88.68,56.3,-29,Sufficient,Expired
BAT-002750,2021-01-16,Lassi,Amul,liters,Refrigerated,Online,2020-12-18,2020-12-31,925.48,901,24,24.48,-0.48,10.54,20.21,-16,Sufficient,Expired
BAT-002751,2019-05-03,Lassi,Raj,liters,Refrigerated,Online,2019-04-01,2019-04-16,170.46,151,19,19.46,-0.46,30.13,94.8,-17,Low Stock,Expired
BAT-002753,2020-09-28,Lassi,Mother Dairy,liters,Refrigerated,Retail,2020-08-15,2020-08-28,940.46,162,778,778.46,-0.46,27.63,26.39,-31,Sufficient,Expired
BAT-002754,2019-07-09,Lassi,Mother Dairy,liters,Refrigerated,Online,2019-05-27,2019-06-08,190.11,119,71,71.11,-0.11,66.7,75.86,-31,Sufficient,Expired
BAT-002755,2019-05-17,Lassi,Raj,liters,Refrigerated,Online,2019-03-30,2019-04-16,397.18,206,191,191.18,-0.18,27.72,137.19,-31,Sufficient,Expired
BAT-002759,2019-09-03,Lassi,Raj,liters,Refrigerated,Wholesale,2019-08-14,2019-08-28,168.5,62,106,106.5,-0.5,36.31,62.68,-6,Sufficient,Expired
BAT-002760,2022-06-08,Lassi,Raj,liters,Refrigerated,Retail,2022-05-02,2022-05-20,527.39,469,58,58.39,-0.39,97.5,57.66,-19,Low Stock,Expired
BAT-002761,2020-09-27,Lassi,Raj,liters,Refrigerated,Online,2020-09-05,2020-09-19,116.07,22,94,94.07,-0.07,77.74,37.42,-8,Sufficient,Expired
BAT-002764,2020-05-22,Lassi,Sudha,liters,Refrigerated,Wholesale,2020-05-16,2020-06-01,7.45,1,6,6.45,-0.45,45.08,76.86,10,Low Stock,Safe
BAT-002765,2019-08-27,Lassi,Raj,liters,Refrigerated,Retail,2019-07-14,2019-07-27,61.3,52,9,9.3,-0.3,82.8,90.49,-31,Low Stock,Expired
BAT-002766,2021-10-01,Lassi,Raj,liters,Refrigerated,Online,2021-08-17,2021-08-31,140.1,105,35,35.1,-0.1,22.43,176.99,-31,Sufficient,Expired
BAT-002767,2021-11-05,Lassi,Amul,liters,Refrigerated,Wholesale,2021-09-27,2021-10-13,795.2,52,743,743.2,-0.2,79.89,36.3,-23,Sufficient,Expired
BAT-002768,2022-10-28,Lassi,Raj,liters,Refrigerated,Retail,2022-10-13,2022-10-30,150.15,59,91,91.15,-0.15,87.73,119.89,2,Sufficient,Urgent
BAT-002769,2019-08-07,Lassi,Sudha,liters,Refrigerated,Wholesale,2019-06-23,2019-07-10,881.08,489,392,392.08,-0.08,74.62,157.81,-28,Sufficient,Expired
BAT-002770,2020-06-14,Lassi,Raj,liters,Refrigerated,Retail,2020-04-19,2020-05-02,84.16,22,62,62.16,-0.16,20.98,117.21,-43,Sufficient,Expired
BAT-002771,2019-07-10,Lassi,Raj,liters,Refrigerated,Wholesale,2019-05-25,2019-06-07,831.32,304,527,527.32,-0.32,59.41,173.77,-33,Sufficient,Expired
BAT-002772,2019-05-20,Lassi,Raj,liters,Refrigerated,Online,2019-05-15,2019-05-31,561.44,166,395,395.44,-0.44,18.26,159.73,11,Sufficient,Safe
BAT-002774,2020-07-26,Lassi,Mother Dairy,liters,Refrigerated,Wholesale,2020-06-20,2020-07-02,576.33,162,414,414.33,-0.33,65.63,92.16,-24,Sufficient,Expired
BAT-002776,2019-02-12,Lassi,Amul,liters,Refrigerated,Wholesale,2018-12-18,2019-01-02,729.19,294,435,435.19,-0.19,58.23,132.93,-41,Sufficient,Expired
BAT-002777,2021-05-22,Lassi,Amul,liters,Refrigerated,Retail,2021-05-08,2021-05-22,899.42,425,474,474.42,-0.42,41.45,108.67,0,Sufficient,Urgent
BAT-002778,2019-08-05,Lassi,Amul,liters,Refrigerated,Retail,2019-07-02,2019-07-18,492.27,476,16,16.27,-0.27,22.79,42.75,-18,Low Stock,Expired
